NAICS_CODE,PRIMARY_INDICATOR,SOURCE_OF_DATA,CODE_DESCRIPTION,PGM_SYS_ACRNM,REGISTRY_ID,LOCATION_ADDRESS,CITY_NAME,COUNTY_NAME,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NAME,POSTAL_CODE,EPA_REGION_CODE,INTEREST_STATUS_CODE,LOCATION_DESCRIPTION,STD_LOC_ADDRESS,STD_HOUSE_NUMBER,STD_STREET_NAME,STD_PREFIX,STD_SUFFIX,STD_STYPE_BEFORE,STD_STYPE_AFTER,STD_POSTAL_CODE,STD_STATE_CODE,STD_CITY_NAME,STD_COUNTY_NAME,STD_COUNTY_FIPS,LATITUDE,LONGITUDE,HDATUM_DESC,COLLECT_DESC,REF_POINT_DESC,SOURCE_DESC,SCALE,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021334162,706 E 4TH STREET,SAN MATEO,SAN MATEO,6081,CA,CALIFORNIA,USA,94401-3315,9,A,,706 E 4TH AVE,706,E 4TH AVE,E,,,AVE,94401,CA,SAN MATEO,SAN MATEO,6081,37.56707,-122.31821,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021274529,1830 SO NORFOLK STREET,SAN MATEO,SAN MATEO,6081,CA,CALIFORNIA,USA,94403-1102,9,A,,,,,,,,,94403,CA,SAN MATEO,SAN MATEO,6081,37.55368,-122.29263,NAD83,UNKNOWN,FACILITY CENTROID,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110013819831,470 SO SAN ANTONIO RD  ,LOS ALTOS,SANTA CLARA,6085,CA,CALIFORNIA,USA,94022-3631,9,A,,,,,,,,,94022,CA,LOS ALTOS,SANTA CLARA,6085,37.37595,-122.11525,NAD83,UNKNOWN,FACILITY CENTROID,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021283537,2790 HOMESTEAD ROAD,SANTA CLARA,SANTA CLARA,6085,CA,CALIFORNIA,USA,95051-5353,9,A,,2790 HOMESTEAD RD,2790,HOMESTEAD RD,,,,RD,95051,CA,SANTA CLARA,SANTA CLARA,6085,37.33856,-121.97619,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021296300,16500 LOS GATOS BLVD,LOS GATOS,SANTA CLARA,6085,CA,CALIFORNIA,USA,95032-5525,9,A,,16500 LOS GATOS BLVD,16500,LOS GATOS BLVD,,,,BLVD,95032,CA,LOS GATOS,SANTA CLARA,6085,37.22906,-121.96646,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,ICIS,MATERIALS RECOVERY FACILITIES.,ICIS,110039166568,2820 TREMONT RD,SAVANNAH,CHATHAM,,GA,GEORGIA,USA,31405,4,A,,2820 TREMONT RD,2820,TREMONT RD,,,,RD,31405,GA,SAVANNAH,CHATHAM,13051,32.058903,-81.13429,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110013862597,1091 E CAPITAL EXPWY  ,SAN JOSE,SANTA CLARA,6085,CA,CALIFORNIA,USA,95121-2415,9,A,,1091 E CAPITOL EXPY,1091,E CAPITOL EXPY,E,,,EXPY,95121,CA,SAN JOSE,SANTA CLARA,6085,37.30015,-121.82145,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110042132750,CORTEZ STREET,KLAMATH FALLS,KLAMATH,41035,OR,OREGON,USA,97601,10,A,,CORTEZ ST,,CORTEZ ST,,,,ST,97601,OR,KLAMATH FALLS,KLAMATH,41035,42.1914,-121.80841,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110004819395,3775 SW HOCKEN AVE,BEAVERTON,WASHINGTON,41067,OR,OREGON,USA,97005,10,A,,3775 SW HOCKEN AVE,3775,SW HOCKEN AVE,SW,,,AVE,97005,OR,BEAVERTON,WASHINGTON,41067,45.492719,-122.814107,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014183310,9500 SW BOECKMAN ROAD,WILSONVILLE,CLACKAMAS,41005,OR,OREGON,USA,97070-9207,10,A, ,9500 SW BOECKMAN RD,9500,SW BOECKMAN RD,SW,,,RD,97070,OR,WILSONVILLE,CLACKAMAS,41005,45.3174,-122.77501,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,ICIS,MATERIALS RECOVERY FACILITIES.,ICIS,110041212853,1958 DIAMOND HILL ROAD,CHESAPEAKE,CHESAPEAKE CITY,51550,VA,VIRGINIA,USA,23324,3,A,,1958 DIAMOND HILL RD,1958,DIAMOND HILL RD,,,,RD,23324,VA,CHESAPEAKE,CHESAPEAKE CITY,51550,36.78995,-76.26491,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110043670667,100 ARMCO RD,ASHLAND,BOYD,21019,KY,KENTUCKY,USA,41101,4,A,,100 ARMCO RD,100,ARMCO RD,,,,RD,41101,KY,ASHLAND,BOYD,21019,38.49593,-82.67091,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,UNKNOWN,WI-ESR,MATERIALS RECOVERY FACILITIES.,WI-ESR,110044931358,6474 BLANCHARS CROSSING,WINDSOR,DANE,55025,WI,WISCONSIN,USA,53598,5,A,,6474 BLANCHAR'S XING,6474,BLANCHAR'S XING,,,,XING,53598,WI,WINDSOR,DANE,55025,43.205081,-89.33404,NAD83,INTERPOLATION-PHOTO,CENTER OF FACILITY,,6808,,,,
562920,PRIMARY,TX-TCEQ ACR,MATERIALS RECOVERY FACILITIES.,TX-TCEQ ACR,110040157914,3232 PAN AM EXPRESSWAY,SAN ANTONIO,BEXAR,48029,TX,TEXAS,USA,78219,6,A,,3232 N PAN AM EXPY,3232,N PAN AM EXPY,N,,,EXPY,78219,TX,SAN ANTONIO,BEXAR,48029,29.442633,-98.436128,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,RCRAINFO,MATERIALS RECOVERY FACILITIES.,RCRAINFO,110042270592,2301 FL SHUTTLESWORTH DRIVE,BIRMINGHAM,JEFFERSON,1073,AL,,USA,35234,4,A,,2301 FL SHUTTLESWORTH DR,2301,FL SHUTTLESWORTH DR,,,,DR,35234,AL,BIRMINGHAM,JEFFERSON,1073,33.54532,-86.8093,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,MD-TEMPO,MATERIALS RECOVERY FACILITIES.,MD-TEMPO,110022380699,5501 PENNINGTON AVE,BALTIMORE CITY,BALTIMORE CITY,24005,MD,MARYLAND,USA,21226-1615,3,A,,5501 PENNINGTON AVE,5501,PENNINGTON AVE,,,,AVE,21226,MD,CURTIS BAY,ANNE ARUNDEL,24003,39.21709,-76.5877,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,PDS,MATERIALS RECOVERY FACILITIES.,PDS,110037562679,2300 N ARKANSAS ST,BENTONVILLE,BENTON,5007,AR,ARKANSAS,USA,72712,6,A,NEW NPDES   12/15/08,,,,,,,,72712,AR,BENTONVILLE,BENTON,5007,36.354157,-94.112627,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,PDS,MATERIALS RECOVERY FACILITIES.,PDS,110025009684,10 MI. EAST OF HARRISON,HARRISON,BOONE,5009,AR,ARKANSAS,USA,72601,6,A,NEW SW  07/00    ACTUALLY IN HARMON, EAST OF HARRISON,,,,,,,,72601,AR,HARRISON,BOONE,5009,36.247922,-92.923822,NAD83,GPS CODE (PSEUDO RANGE) DIFFERENTIAL,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110016651434,1315 EKLOFF ROAD,TILLAMOOK,TILLAMOOK,41057,OR,OREGON,USA,97141-9576,10,A,TILLAMOOK COUNTY PUBLIC WORKS CREATED BY LOAD OF EPA FINDS IDS,1315 ECKLOFF RD,1315,ECKLOFF RD,,,,RD,97141,OR,TILLAMOOK,TILLAMOOK,41057,45.41605,-123.84988,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110034173203,NE 73RD, 8096 AVERY ST.,NEWPORT,LINCOLN,41041,OR,OREGON,USA,97365,10,A,THE FACILITY CAN BE ACCESSED VIA THE  HIGHWAY,8096 NE AVERY ST,8096,NE AVERY ST,NE,,,ST,97365,OR,NEWPORT,LINCOLN,41041,44.69581,-124.06056,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,
562920,PRIMARY,TX-TCEQ ACR,MATERIALS RECOVERY FACILITIES.,TX-TCEQ ACR,110015665528,400 N RICHEY STREET,PASADENA,HARRIS,48201,TX,TEXAS,USA,77506-1061,6,A,,400 N RICHEY ST,400,N RICHEY ST,N,,,ST,77506,TX,PASADENA,HARRIS,48201,29.71612,-95.22004,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,TX-TCEQ ACR,MATERIALS RECOVERY FACILITIES.,TX-TCEQ ACR,110033858617,550 W HWY 6,ALVIN,BRAZORIA,48039,TX,TEXAS,USA,77511,6,A,,550 E HIGHWAY 6,550,E HIGHWAY 6,E,,,,77511,TX,ALVIN,BRAZORIA,48039,29.427558,-95.23972,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014163779,18400 SW PACIFIC HWY,TUALATIN,WASHINGTON,41067,OR,OREGON,USA,97062,10,A, ,18400 SW PACIFIC HWY,18400,SW PACIFIC HWY,SW,,,HWY,97062,OR,TUALATIN,WASHINGTON,41067,45.386264,-122.810754,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110004812383,332 S MORTON RD,OREGON CITY,CLACKAMAS,41005,OR,OREGON,USA,97045,10,A,,332 MORTON RD,332,MORTON RD,,,,RD,97045,OR,OREGON CITY,CLACKAMAS,41005,45.3523,-122.58159,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,FDM,MATERIALS RECOVERY FACILITIES.,FDM,110007438308,9626 HANDCART RD,DADE CITY,PASCO,12101,FL,FLORIDA,USA,33525,4,A,,9626 HANDCART RD,9626,HANDCART RD,,,,RD,33525,FL,DADE CITY,PASCO,12101,28.297341,-82.241861,NAD83,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,,5000,,,,
562920,SECONDARY,FDM,MATERIALS RECOVERY FACILITIES.,FDM,110005618812,5703-5705 W SLIGH AVE,TAMPA,HILLSBOROUGH,12057,FL,FLORIDA,USA,33634,4,A,,5703 W SLIGH AVE,5703,W SLIGH AVE,W,,,AVE,33634,FL,TAMPA,HILLSBOROUGH,12057,28.011432,-82.54018,NAD83,INTERPOLATION-PHOTO,POINT WHERE WATER OR OTHER SUBSTANCE COULD BE DRAWN FROM ENVIRONMENT FOR DELIVERY TO A FACILITY OR DISTRIBUTION SYSTEM (SUBSTANCE DESTINATION COULD RANGE FROM A SINGLE RESIDENCE TO A LARGE FACILITY),,5000,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014023298,PO BOX 327, SEC33,T06S,R21E,FOSSIL,WHEELER,41069,OR,OREGON,USA,97830-0327,10,A,,,,,,,,,97830,OR,FOSSIL,WHEELER,41069,44.9464,-120.1925,NAD83,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110016628336,16505 SOUTHWEST 72ND AVENUE,TIGARD,WASHINGTON,41067,OR,OREGON,USA,97224-7761,10,A, ,16505 SW 72ND AVE,16505,SW 72ND AVE,SW,,,AVE,97224,OR,PORTLAND,WASHINGTON,41067,45.40095,-122.74909,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110001184815,2512 VINEYARD AVENUE,PLEASANTON,ALAMEDA,6001,CA,CALIFORNIA,USA,94566-6388,9,A,,2512 VINEYARD AVE,2512,VINEYARD AVE,,,,AVE,94566,CA,PLEASANTON,ALAMEDA,6001,37.66486,-121.84017,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014216473,SEC35,T29S,R46E,JORDAN VALLEY,MALHEUR,41045,OR,OREGON,USA,97910,10,A, ,,,,,,,,97910,OR,JORDAN VALLEY,MALHEUR,41045,43.220619,-117.56559,NAD83,INTERPOLATION-OTHER,FACILITY CENTROID,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110001654898,4780 DEE HIGHWAY,HOOD RIVER,HOOD RIVER,41027,OR,OREGON,USA,97031-7478,10,A,,4780 DEE HWY,4780,DEE HWY,,,,HWY,97031,OR,HOOD RIVER,HOOD RIVER,41027,45.59117,-121.62698,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110054831410,63 INDUSTRIAL DR,CARTERSVILLE,BARTOW,13015,GA,GEORGIA,USA,30120,4,A,,63 INDUSTRIAL DR,63,INDUSTRIAL DR,,,,DR,30120,GA,CARTERSVILLE,BARTOW,13015,34.154396,-84.791645,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110007739741,T18S R44E SEC19 WM,VALE,MALHEUR,41045,OR,OREGON,USA,97918,10,A,,,,,,,,,97918,OR,VALE,MALHEUR,41045,43.9902,-117.375,NAD83,UNKNOWN,,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021363665,496 W EL CAMINO REAL,SUNNYVALE,SANTA CLARA,6085,CA,CALIFORNIA,USA,94087,9,A,,496 W EL CAMINO REAL,496,W EL CAMINO REAL,W,,,,94087,CA,SUNNYVALE,SANTA CLARA,6085,37.369227,-122.037875,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110002663430,1140 WEST EVELYN AVENUE,SUNNYVALE,SANTA CLARA,6085,CA,CALIFORNIA,USA,94086-5742,9,A,,1140 W EVELYN AVE,1140,W EVELYN AVE,W,,,AVE,94086,CA,SUNNYVALE,SANTA CLARA,6085,37.384913,-122.050324,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,UNKNOWN,MO-DNR,MATERIALS RECOVERY FACILITIES.,MO-DNR,110041626309,415 KAISER INDUSTRIAL DR,KAISER,MILLER,29131,MO,MISSOURI,USA,65047,7,A,,415 KAISER INDUSTRIAL PARK,415,KAISER INDUSTRIAL PARK,,,,PARK,65047,MO,KAISER,MILLER,29131,38.138389,-92.587167,NAD83,INTERPOLATION-MAP,POINT WHERE SUBSTANCE IS RELEASED,,24000,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110007367688,RIVER RD,GEISMAR,ASCENSION,22005,LA,LOUISIANA,USA,70734,6,A,,THE GREAT RIVER RD,,THE GREAT RIVER RD,,,,RD,70734,LA,GEISMAR,ASCENSION,22005,,,,,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110037807923,4S/13E/S10,TYGH VALLEY,WASCO,41065,OR,OREGON,USA,97063,10,A,,,,,,,,,97063,OR,TYGH VALLEY,WASCO,41065,45.2361,-121.1613,NAD83,,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014170306,13S/31E/S21D,JOHN DAY,GRANT,41023,OR,OREGON,USA,97845,10,A, ,,,,,,,,97845,OR,JOHN DAY,GRANT,41023,44.4219,-118.9847,NAD83,INTERPOLATION - DIGITAL MAP SRCE (TIGER),,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014211281,7325 SE KING RD,MILWAUKIE,CLACKAMAS,41005,OR,OREGON,USA,97222,10,A,LAVELLE LDFL AKA KING RD LDFL CREATED BY LOAD OF EPA FINDS IDS,7325 SE KING RD,7325,SE KING RD,SE,,,RD,97222,OR,PORTLAND,CLACKAMAS,41005,45.447095,-122.587928,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110042128710,23980 THOMAS CREEK RD.,LAKEVIEW,LAKE,41037,OR,OREGON,USA,97630,10,A,,23980 THOMAS CREEK RD,23980,THOMAS CREEK RD,,,,RD,97630,OR,LAKEVIEW,LAKE,41037,42.28098,-120.373082,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110011442288,38107 JEFFERSON SCIO DR,TURNER,MARION,41047,OR,OREGON,USA,97392,10,A,,,,,,,,,97392,OR,TURNER,MARION,41047,,,,,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014209034,2615 THRU 2619 NW INDUSTRIAL ST,PORTLAND,MULTNOMAH,41051,OR,OREGON,USA,97210,10,A,MARATHON US REALTIES INC CREATED BY LOAD OF EPA FINDS IDS,,,,,,,,97210,OR,PORTLAND,MULTNOMAH,41051,45.5411,-122.7063,NAD83,ADDRESS MATCHING-OTHER,,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110000479116,5295 SOUTH GARVEY ROAD,WESTMORLAND,IMPERIAL,6025,CA,CALIFORNIA,USA,92281,9,A,,,,,,,,,92281,CA,WESTMORLAND,IMPERIAL,6025,33.035978,-115.73713,NAD83,INTERPOLATION-MAP,FACILITY CENTROID,,24000,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021357556,2600 EAST MUSTANG ROAD,SPARKS,WASHOE,32031,NV,NEVADA,USA,89434-6801,9,A,,2600 E MUSTANG RD,2600,E MUSTANG RD,E,,,RD,89434,NV,SPARKS,WASHOE,32031,39.519985,-119.611502,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110007289460,3523 CAMPGROUND RD,LOUISVILLE,JEFFERSON,21111,KY,KENTUCKY,USA,40211,4,A,,3523 CAMP GROUND RD,3523,CAMP GROUND RD,,,,RD,40211,KY,LOUISVILLE,JEFFERSON,21111,38.2143,-85.82553,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,RCRAINFO,MATERIALS RECOVERY FACILITIES.,RCRAINFO,110042282393,201 W 3RD ST,CLARE,CLARE,26035,MI,,USA,48617,5,A,,201 W 3RD ST,201,W 3RD ST,W,,,ST,48617,MI,CLARE,CLARE,26035,43.817481,-84.769438,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,RCRAINFO,MATERIALS RECOVERY FACILITIES.,RCRAINFO,110005267335,2900 W SHERMAN ST,WAUSAU,MARATHON,55073,WI,WISCONSIN,USA,54401-3851,5,A,,2900 SHERMAN ST,2900,SHERMAN ST,,,,ST,54401,WI,WAUSAU,MARATHON,55073,44.95185,-89.67093,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110015308111,251 INDUSTRIAL BLVD,GREENVILLE,PITT,37147,NC,NORTH CAROLINA,USA,27834-9004,4,A,,251 INDUSTRIAL BLVD,251,INDUSTRIAL BLVD,,,,BLVD,27834,NC,GREENVILLE,PITT,37147,35.64516,-77.36382,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,RCRAINFO,MATERIALS RECOVERY FACILITIES.,RCRAINFO,110001843845,26500 HARDING,OAK PARK,OAKLAND,26125,MI,MICHIGAN,USA,48237-1003,5,A,,26500 HARDING ST,26500,HARDING ST,,,,ST,48237,MI,OAK PARK,OAKLAND,26125,42.48663,-83.19924,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110004782511,600 WEST JOSEPH STREET,JOSEPH,WALLOWA,41063,OR,OREGON,USA,97846-8153,10,A,,600 W JOSEPH AVE,600,W JOSEPH AVE,W,,,AVE,97846,OR,JOSEPH,WALLOWA,41063,45.3537,-117.2386,NAD83,INTERPOLATION - DIGITAL MAP SRCE (TIGER),,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110017626871,7712 BOEING DRIVE,GREENSBORO,GUILFORD,37081,NC,NORTH CAROLINA,USA,27409-9327,4,A,,7712 BOEING DR,7712,BOEING DR,,,,DR,27409,NC,GREENSBORO,GUILFORD,37081,36.08116,-79.95182,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110001178127,2503 SANTIAGO COUNTY ROAD,ORANGE,ORANGE,6059,CA,CALIFORNIA,USA,92869,9,A,,2503 SANTIAGO ST,2503,SANTIAGO ST,,,,ST,92706,CA,SANTA ANA,ORANGE,6059,33.769323,-117.860339,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110017973237,11002 BEE CANYON ACCESS ROAD,IRVINE,ORANGE,6059,CA,CALIFORNIA,USA,92602-0500,9,A,,11002 BEE CANYON ACCESS RD,11002,BEE CANYON ACCESS RD,,,,RD,92602,CA,IRVINE,ORANGE,6059,33.7183,-117.7023,NAD83,INTERPOLATION-MAP,FACILITY CENTROID,,,,,,
562920,PRIMARY,FDM,MATERIALS RECOVERY FACILITIES.,FDM,110005630610,343 DENNARD AVE #A,JACKSONVILLE,DUVAL,12031,FL,FLORIDA,USA,32254-3401,4,A,,343 DENNARD AVE,343,DENNARD AVE,,,,AVE,32254,FL,JACKSONVILLE,DUVAL,12031,30.320043,-81.765992,NAD83,INTERPOLATION-PHOTO,POINT WHERE SUBSTANCE IS MONITORED,,4930,,,,
562920,SECONDARY,ICIS,MATERIALS RECOVERY FACILITIES.,ICIS,110017714954,10757 US HWY 271,TYLER,SMITH,48423,TX,TEXAS,USA,75708-3118,6,A,,10757 US HIGHWAY 271,10757,US HIGHWAY 271,,,,,75708,TX,TYLER,SMITH,48423,32.415429,-95.229567,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014211218,BLOOMBERG RD,EUGENE,LANE,41039,OR,OREGON,USA,97405,10,A,LANE CO BLOOMBERG RD LDFL CREATED BY LOAD OF EPA FINDS IDS,BLOOMBERG RD,,BLOOMBERG RD,,,,RD,97405,OR,EUGENE,LANE,41039,44.01792,-123.035,NAD83,ADDRESS MATCHING-BLOCK FACE,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TX-TCEQ ACR,MATERIALS RECOVERY FACILITIES.,TX-TCEQ ACR,110037445805,4349 CRAWFORD,ABILENE,TAYLOR,48441,TX,TEXAS,USA,79602-7827,6,A,,4349 CRAWFORD DR,4349,CRAWFORD DR,,,,DR,79602,TX,ABILENE,TAYLOR,48441,32.397836,-99.748975,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110037721622,1601 RAILROAD AVENUE,ST. HELENS,COLUMBIA,41009,OR,OREGON,USA,97051-3100,10,A,,1601 RAILROAD AVE,1601,RAILROAD AVE,,,,AVE,97051,OR,SAINT HELENS,COLUMBIA,41009,45.84385,-122.81705,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,UNKNOWN,NV-FP,MATERIALS RECOVERY FACILITIES.,NV-FP,110020509831,2095 NEWLANDS DRIVE E.,FERNLEY,LYON,32019,NV,NEVADA,USA,89408-8904,9,A,,2095 NEWLANDS DR E,2095,NEWLANDS DR E,,,,DR,89408,NV,FERNLEY,LYON,32019,39.61033,-119.20296,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014143729,SHINGLE HOUSE SLOUGH RD,COOS BAY,COOS,41011,OR,OREGON,USA,97420,10,A, ,SHINGLE HOUSE RD,,SHINGLE HOUSE RD,,,,RD,97420,OR,COOS BAY,COOS,41011,43.3223,-124.216,NAD83,,,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110010151361,SCHOLFIELD ROAD,REEDSPORT,DOUGLAS,41019,OR,OREGON,USA,97467,10,A,,COUNTY ROAD 55,,COUNTY ROAD 55,,,,,97467,OR,REEDSPORT,DOUGLAS,41019,43.6894,-124.0667,NAD83,ADDRESS MATCHING-OTHER,,,,,,,
